A,B,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
296158629659299840,RT @WhyteSapphire: (N)  VIDEO In Australia Blackhawk helicopters are airlifting about 600 flood-affected Bundaberg residents to... http: ...,18,97.07,71.09,1.00,25.77,9.00,44.44,44.44,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,5.56,5.56,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,5.56,0.00,5.56,0.00,0.00,5.56,5.56,0.00,0.00,0.00,5.56,0.00,5.56,5.56,0.00,0.00,66.67,33.33,0.00,11.11,0.00,0.00,0.00,5.56,0.00,0.00,11.11,5.56
296044449518194688,This is an environmental disaster!  Queensland Government Negligent as Mines Release Toxins into Flood Waters   http://t.co/5LnES13u,21,93.26,50.00,2.82,1.00,10.50,28.57,47.62,23.81,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,9.52,4.76,0.00,4.76,0.00,4.76,4.76,4.76,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,9.52,0.00,0.00,4.76,0.00,4.76,0.00,4.76,0.00,9.52,0.00,9.52,0.00,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,19.05,4.76,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,9.52
295717858535677954,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,21,79.28,92.33,13.15,95.81,10.50,28.57,61.90,23.81,9.52,9.52,4.76,0.00,0.00,4.76,0.00,0.00,4.76,4.76,9.52,0.00,0.00,0.00,23.81,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,19.05,0.00,0.00,0.00,9.52,9.52,0.00,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,4.76,14.29,4.76,14.29,4.76,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,4.76,0.00,0.00,38.10,19.05,0.00,4.76,0.00,0.00,0.00,0.00,0.00,9.52,0.00,4.76
295692581814276096,Snow in Japan while flood in Australia Q____________Q,9,98.87,50.00,98.01,25.77,9.00,11.11,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,22.22,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.33
295998346307465216,RT @Y7News: Death toll from Queensland flood crisis rises to four following the death of a three-year-old boy http://t.co/PmELZbCx #Qldf ...,26,99.00,77.92,17.46,25.77,26.00,11.54,65.38,19.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,11.54,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,15.38,7.69,3.85,7.69,0.00,0.00,0.00,0.00,0.00,7.69,7.69,0.00,7.69,3.85,0.00,0.00,42.31,15.38,0.00,3.85,0.00,0.00,0.00,7.69,0.00,0.00,0.00,15.38
295787839982022656,Australia- Flood worsens in eastern Australia - http://t.co/d88Irgsc http://t.co/xhnP0MZj,16,97.36,50.00,7.84,1.00,16.00,37.50,37.50,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,18.75,0.00,0.00,0.00,50.00,12.50,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,25.00
296426606442995712,Our hearts and thoughts go out to all the flood-affected horses and humans in Queensland and New South Wales! If... http://t.co/ybqTsudP,26,88.90,77.92,63.54,25.77,8.67,15.38,69.23,34.62,3.85,3.85,0.00,3.85,0.00,0.00,0.00,0.00,3.85,11.54,0.00,0.00,15.38,0.00,7.69,3.85,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,15.38,3.85,3.85,3.85,3.85,3.85,3.85,0.00,0.00,0.00,0.00,3.85,3.85,0.00,0.00,0.00,3.85,3.85,0.00,0.00,0.00,0.00,3.85,3.85,0.00,19.23,3.85,11.54,3.85,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,30.77,15.38,0.00,0.00,0.00,0.00,3.85,3.85,0.00,0.00,0.00,7.69
296722914840031232,The flood clean-up in full swing in most flood-affected parts of S Queensland. @abcnews @612brisbane #bigwet,18,99.00,50.00,87.07,25.77,9.00,22.22,55.56,27.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,22.22,0.00,0.00,0.00,0.00,11.11,16.67,5.56,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,5.56,5.56,0.00,27.78,5.56,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,5.56,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,16.67
296100164815425536,"#FollowBackNow Photos: Flood water rises in Australia:  http://t.co/IIvxSmtx #NickulinhoFans",13,97.95,50.00,17.46,25.77,13.00,30.77,38.46,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,0.00,0.00,7.69,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,7.69,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,53.85,7.69,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.77
296788352437473281,BHP donates $1million to QLD flood appeal | Mining Australia http://t.co/j7vpopy9,14,97.73,50.00,1.00,25.77,14.00,28.57,21.43,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,35.71,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57
295659926825619457,Live coverage: Queensland flood crisis http://t.co/uepWzNqK @abcnews_qld @612brisbane,13,93.26,50.00,1.40,25.77,13.00,38.46,30.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,53.85,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.46
295763687900340224,Thoughts and prayers with all those affected by Queensland's flood crisis.,11,93.26,50.00,2.40,25.77,11.00,36.36,81.82,36.36,9.09,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,18.18,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.27,9.09,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,9.09,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00
296380644802576385,"This is an awesome photo that gives you some idea of the flood in Bundaberg, Queensland.\The shot was taken by... http://t.co/4N0DGccW",27,96.08,86.68,1.22,88.52,13.50,11.11,66.67,40.74,11.11,3.70,0.00,0.00,3.70,0.00,0.00,7.41,11.11,11.11,7.41,0.00,0.00,0.00,14.81,3.70,0.00,0.00,0.00,3.70,3.70,3.70,0.00,0.00,0.00,0.00,7.41,0.00,0.00,0.00,0.00,7.41,3.70,0.00,0.00,3.70,0.00,0.00,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,3.70,0.00,7.41,7.41,0.00,3.70,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.00,3.70,3.70,0.00,0.00,33.33,18.52,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11
296267620989157378,Thousands displaced as flood threat continues: The flood emergency in eastern Australia has ... http://t.co/rlrZETWk Follow @egomezislas,20,96.79,50.00,43.37,1.00,10.00,40.00,50.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.00,5.00,0.00,5.00,0.00,10.00,5.00,5.00,0.00,5.00,0.00,5.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,5.00,0.00,15.00,0.00,20.00,5.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,40.00,20.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00
296535887037218817,RT @Dato_Draco_Sexy: malaysian is the sixth victims of Queensland flood. #dead #bigwet,14,97.73,76.25,1.00,25.77,7.00,21.43,57.14,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,7.14,0.00,0.00,0.00,7.14,7.14,0.00,0.00,7.14,0.00,14.29,7.14,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,7.14,7.14,0.00,0.00,50.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71
295786334629552129,RT @VanessaHarley79: From 47 degrees and bushfires to 20 degrees and flood warnings and hurricanes in 2 days... oh Australia.,20,93.26,69.14,3.37,1.00,10.00,35.00,50.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,10.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,5.00,5.00,5.00,0.00,30.00,20.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
295637176450940928,“@7NewsBrisbane: #Queensland flood crisis useful links and contacts http://t.co/HhU3QGhT”,13,82.82,77.92,17.46,99.00,13.00,30.77,46.15,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,61.54,7.69,0.00,7.69,0.00,0.00,0.00,0.00,15.38,0.00,0.00,30.77
295673974006882306,Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood c... http://t.co/oaogWwJl #InstantFollowBack,17,97.21,50.00,6.20,25.77,8.50,41.18,29.41,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,11.76,0.00,0.00,11.76,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,64.71,23.53,0.00,5.88,0.00,0.00,0.00,5.88,0.00,11.76,0.00,17.65
296151160396599296,RT @guardianeco: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/OEtIOzHH,19,96.93,70.08,4.05,25.77,19.00,15.79,42.11,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,5.26,0.00,0.00,10.53,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,10.53,0.00,5.26,5.26,0.00,0.00,0.00,5.26,0.00,0.00,10.53,0.00,10.53,5.26,0.00,0.00,26.32,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79
295665291826954240,"Its sad that one nightclub has burnt down with 200 people inside, its sad that 3000 houses are wrecked from a flood in Australia.",24,93.26,66.17,7.84,1.00,24.00,12.50,75.00,50.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,16.67,4.17,20.83,8.33,0.00,0.00,0.00,8.33,8.33,0.00,0.00,12.50,0.00,8.33,0.00,8.33,0.00,0.00,8.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,0.00,0.00,8.33,0.00,12.50,0.00,12.50,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
295865381959106560,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/sun2fvv7",25,99.00,78.82,1.59,91.14,12.50,24.00,56.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,16.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,8.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,8.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,36.00,16.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,8.00
296083445984137216,Idiot hipster boasts swimming in Brisbane flood water #bigwet #qldfloods #queensland #brisbane #bnestorm #brisbaneriver,14,97.73,50.00,13.15,1.00,14.00,57.14,35.71,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,7.14,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86
296166268451553281,Here's an aerial shot of the flood threatening Tiger Australia's operations http://t.co/G97WKeZ8,16,99.00,50.00,1.00,1.00,16.00,25.00,43.75,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,6.25,0.00,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,6.25,0.00,0.00,6.25,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,31.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50
295758238090153984,"#SuryaRay #Indian Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/6haJySpO @SuryaRay #India",21,98.45,50.00,1.00,25.77,21.00,28.57,38.10,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,9.52,0.00,0.00,4.76,0.00,0.00,4.76,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,4.76,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,4.76,0.00,0.00,0.00,42.86,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,28.57
295761564445859840,Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/jmaKeX4r,18,97.07,50.00,1.00,25.77,9.00,38.89,27.78,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,55.56,22.22,0.00,5.56,0.00,0.00,0.00,5.56,0.00,11.11,0.00,11.11
295752949584519168,Flash Flood - Australia - Australia: EDIS Number: FF-20130128-38017-AUSDate / time: 28/01/2013 04:34:52 [UTC]Eve... http://t.co/ZRk16tst,24,93.26,50.00,1.79,25.77,12.00,16.67,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,87.50,16.67,0.00,20.83,0.00,0.00,0.00,20.83,0.00,0.00,0.00,29.17
295464889072377856,"RT @LYRCat: Australia, the only continent and country that can have a bushfire emergency, a flood emergency and a tornado emergency... a ...",22,87.93,67.52,1.00,25.77,11.00,36.36,59.09,50.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,22.73,0.00,9.09,4.55,9.09,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,4.55,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,4.55,0.00,0.00,45.45,27.27,9.09,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
295929422391951360,Queensland floods | Queensland flood pictures http://t.co/AiHFSozo via @sharethis,12,98.14,50.00,1.79,25.77,12.00,41.67,25.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,41.67,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33
296888802276933632,RT @FORTY5GLOCK: Terrific exchange in flood ravaged Queensland today with the PM.\\Julia: How's your house?\Boy: It's under.\Julia: Unde ...,21,87.62,97.14,13.15,95.81,21.00,23.81,61.90,33.33,9.52,4.76,0.00,0.00,4.76,0.00,0.00,4.76,4.76,14.29,4.76,4.76,4.76,0.00,9.52,4.76,0.00,4.76,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,4.76,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,0.00,14.29,0.00,14.29,0.00,9.52,4.76,0.00,0.00,4.76,4.76,0.00,0.00,4.76,0.00,4.76,4.76,0.00,0.00,80.95,23.81,0.00,19.05,0.00,4.76,0.00,0.00,0.00,9.52,0.00,23.81
296148050743787522,Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential rains that have drenche...,21,93.26,50.00,2.82,25.77,21.00,19.05,47.62,23.81,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,14.29,4.76,0.00,4.76,0.00,4.76,9.52,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,9.52,0.00,4.76,4.76,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,19.05,14.29,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
296505520293027840,¡Queensland counts flood cost as New South Wales braces for river peaks http://t.co/2VVfTz1F,18,97.07,50.00,4.97,25.77,18.00,5.56,33.33,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,5.56,0.00,0.00,11.11,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,5.56,5.56,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,22.22,5.56,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,11.11
