A,B,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
326838824321822721,"RT @nprnews: Death Toll In West, Texas, Fertilizer Explosion Rises To 15 http://t.co/MFOIaKlqyN",17,99.00,72.17,28.81,25.77,17.00,23.53,41.18,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,5.88,17.65,0.00,0.00,0.00,0.00,0.00,0.00,5.88,11.76,0.00,11.76,5.88,0.00,0.00,41.18,5.88,11.76,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65
324737551824986112,"fire, destruction due2  explosion in Texas (US) fertlizer plant reminds of MIC gas leak in US loved UCC pestcde plant in Bhopal,India, 1984.",24,98.14,98.11,7.84,1.00,24.00,20.83,41.67,25.00,8.33,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,12.50,4.17,8.33,0.00,8.33,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,16.67,12.50,0.00,4.17,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,4.17,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00
325304250156601345,"Chris Brown, Katy Perry, Miranda Lambert Send Prayers To Victims Of Texas Explosion  http://t.co/QlwNB8LdHz",18,98.87,71.09,1.00,1.00,18.00,33.33,38.89,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,0.00,5.56,5.56,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,5.56,0.00,0.00,0.00,27.78,5.56,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11
324731481438187521,Photo is NOT from the 04/17/13 explosion in #West #Texas #WestExplosion  http://t.co/ksk5dslWsJ,18,97.07,13.32,58.07,25.77,18.00,16.67,50.00,27.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,11.11,5.56,0.00,0.00,5.56,5.56,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,5.56,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,44.44,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.89
324738544260243456,"RT @CharleyRMaden: @HeidiL_RN: 5000 injured 400 deadAmmonium Nitrate explosion Texas City, Tx 1947",14,93.26,76.25,1.06,25.77,14.00,35.71,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,7.14,0.00,0.00,42.86,0.00,7.14,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43
325045430599696384,"Forex News: After huge explosion, Texas town reels, seeks familiar comforts: West High School student Mason Ba... http://t.co/RwgKdoeL7X",22,96.54,50.00,61.34,94.75,11.00,22.73,45.45,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,13.64,4.55,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64,0.00,0.00,13.64,0.00,0.00,0.00,0.00,0.00,22.73,0.00,18.18,4.55,9.09,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,45.45,18.18,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09
324734683571171328,"RT @RedCrossDFW: RT @HumanityRoad: Emergency hotline set up for people needing info on loved ones in #West, #TX - 254-202-1100. #TXFire  ...",22,99.00,98.80,31.94,94.75,11.00,22.73,54.55,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,13.64,0.00,4.55,4.55,0.00,0.00,0.00,0.00,22.73,0.00,0.00,0.00,0.00,9.09,4.55,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,9.09,4.55,0.00,4.55,0.00,0.00,0.00,0.00,0.00,18.18,0.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,9.09,0.00,0.00,68.18,18.18,4.55,9.09,0.00,0.00,0.00,13.64,0.00,0.00,0.00,22.73
325340950324973568,12 bodies recovered after TX plant explosion: http://t.co/CkT43XPhj3,12,98.14,50.00,1.79,25.77,12.00,25.00,33.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,33.33,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67
324736933265817600,RT @AnonymousTexas1: Getting reports people who felt the explosion over 40 miles away. Damn #Waco #Texas,16,99.00,96.95,74.76,1.00,8.00,25.00,75.00,25.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,6.25,12.50,0.00,0.00,0.00,0.00,12.50,0.00,0.00,6.25,6.25,0.00,6.25,0.00,6.25,0.00,6.25,0.00,25.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,6.25,6.25,0.00,6.25,0.00,0.00,18.75,0.00,18.75,0.00,6.25,0.00,0.00,0.00,0.00,0.00,12.50,6.25,6.25,6.25,0.00,0.00,31.25,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75
324711900900376576,"RT @cnnbrk: Explosion rips through fertilizer plant in West, Texas, CNN affiliate KWTX reports. http://t.co/scCWKCooVe",19,98.71,70.08,4.05,25.77,9.50,31.58,36.84,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,10.53,0.00,5.26,0.00,0.00,0.00,0.00,0.00,10.53,0.00,10.53,5.26,0.00,0.00,42.11,10.53,10.53,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79
324711132336103424,"RT @s_cosgrove: If you've never been to West, Texas then you can't fathom how sad this explosion is. Such a great town.",23,1.35,66.81,54.89,25.77,11.50,8.70,78.26,56.52,13.04,8.70,0.00,0.00,8.70,0.00,0.00,4.35,4.35,4.35,13.04,13.04,13.04,8.70,13.04,8.70,0.00,4.35,0.00,0.00,8.70,4.35,4.35,0.00,0.00,4.35,13.04,0.00,0.00,0.00,0.00,17.39,0.00,4.35,4.35,4.35,4.35,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.35,0.00,8.70,8.70,4.35,17.39,0.00,8.70,8.70,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,4.35,0.00,0.00,34.78,8.70,4.35,4.35,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70
325420016281452544,"RT @BexarCounty: As we all rightfully applaud the law enforcement efforts in #Boston, please remember those first responders in #WestTx.",20,96.79,97.69,74.76,96.76,20.00,35.00,75.00,30.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00,5.00,5.00,15.00,0.00,0.00,5.00,0.00,5.00,5.00,5.00,0.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,5.00,10.00,5.00,0.00,0.00,5.00,0.00,0.00,20.00,0.00,15.00,5.00,10.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,5.00,0.00,0.00,30.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00
324927134965592064,"FYI: What Is Anhydrous Ammonia, The Chemical Found At The Site Of The West, Texas Explosion?: One of agricultu... http://t.co/NQetSjDGGJ",24,99.00,50.00,23.51,25.77,12.00,25.00,58.33,33.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,12.50,12.50,4.17,0.00,0.00,0.00,8.33,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,4.17,0.00,0.00,0.00,45.83,16.67,8.33,8.33,0.00,4.17,0.00,0.00,0.00,0.00,0.00,8.33
324738120560029696,"RT @WFSBnews: Explosion at Texas fertilizer plant, 2 dead, hundreds injured http://t.co/mGuZMBks6B #wfsb",17,97.21,72.17,1.00,25.77,17.00,35.29,35.29,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,5.88,11.76,0.00,11.76,5.88,0.00,0.00,47.06,5.88,11.76,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.53
324921582571094018,RT @MacLethal: MY TRAGEDY IS BETTER THAN YOURS! (Boston Marathon bombing / Texas Fertilizer plant explosion): http://t.co/SdbOxn2wcY via ...,22,87.93,67.52,11.00,1.00,11.00,31.82,50.00,22.73,9.09,9.09,4.55,0.00,4.55,0.00,0.00,0.00,0.00,9.09,4.55,0.00,0.00,0.00,4.55,9.09,9.09,0.00,0.00,0.00,13.64,4.55,9.09,0.00,0.00,4.55,9.09,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,4.55,0.00,0.00,4.55,0.00,4.55,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,13.64,0.00,13.64,4.55,0.00,0.00,50.00,18.18,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,4.55,18.18
324754016724713472,@Sammi_Teee not a bomb in Texas. A explosion at the fertilizer plant.,13,99.00,6.21,63.54,25.77,6.50,15.38,46.15,46.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.08,15.38,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.77,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38
324862078299029505,RT @sophieraworth: This footage of the explosion at the fertliser factory in Texas is extraordinary. http://t.co/Clg0rOKopq,20,99.00,69.14,3.37,25.77,10.00,35.00,50.00,35.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.00,15.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,10.00,0.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,5.00,0.00,0.00,30.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00
324744636377735168,RT @HEballislife: Just saw a video of the explosion in Texas..... Honestly scared me,14,99.00,50.00,13.15,25.77,7.00,21.43,78.57,42.86,7.14,7.14,7.14,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,7.14,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,14.29,7.14,7.14,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,7.14,0.00,7.14,7.14,0.00,0.00,50.00,35.71,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14
324736139019829249,"CNN says no one is dead yet in the Texas explosion, twitter says upwards of 70 fatalities. I'm actually not sure which is more reliable rn",26,43.96,22.08,38.39,25.77,13.00,23.08,73.08,42.31,7.69,3.85,3.85,0.00,0.00,0.00,0.00,3.85,3.85,7.69,11.54,7.69,0.00,7.69,19.23,3.85,3.85,3.85,7.69,3.85,7.69,3.85,3.85,0.00,0.00,0.00,11.54,0.00,0.00,0.00,0.00,11.54,0.00,0.00,0.00,0.00,3.85,7.69,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,3.85,3.85,0.00,0.00,0.00,0.00,0.00,19.23,0.00,7.69,0.00,3.85,3.85,0.00,3.85,0.00,0.00,0.00,7.69,3.85,0.00,3.85,0.00,0.00,0.00,11.54,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00
324849145212977152,Fertilizer plant explosion in West Texas just north of Waco 5-15 fatalities praying for all of those affected #disturbing,20,98.58,50.00,15.86,1.00,20.00,30.00,65.00,30.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,20.00,0.00,5.00,0.00,0.00,10.00,0.00,0.00,0.00,10.00,5.00,10.00,0.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,15.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00
324779813657260032,"RT @KrisB_KVUE: The smell of burning chemicals is SO BAD here, even on I-35. Causing breathing problems &amp; eye irritation #WestExplosion",23,71.39,50.00,2.02,1.00,11.50,30.43,78.26,34.78,4.35,4.35,4.35,0.00,0.00,0.00,0.00,0.00,4.35,8.70,4.35,13.04,4.35,0.00,8.70,0.00,0.00,0.00,4.35,0.00,13.04,0.00,13.04,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,8.70,0.00,4.35,4.35,0.00,0.00,0.00,13.04,4.35,0.00,4.35,8.70,8.70,0.00,0.00,0.00,8.70,0.00,0.00,0.00,0.00,8.70,0.00,4.35,0.00,8.70,0.00,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,4.35,0.00,0.00,39.13,4.35,4.35,4.35,4.35,0.00,0.00,4.35,0.00,0.00,0.00,17.39
325629574723534848,RT @godammitkitty: Incredibly sad :( RT @EWDolan: Volunteer firefighting force decimated in Texas fertilizer plant explosion http://t.co/uJ,21,96.66,82.96,1.00,1.00,21.00,38.10,33.33,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,9.52,0.00,9.52,0.00,0.00,4.76,9.52,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.05,0.00,19.05,9.52,0.00,0.00,33.33,4.76,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.05
324874837455691779,The dad/son #WestTX video made me cry all the way to work. Really wish I hadn't seen it. So heartbreaking.,21,41.91,17.04,37.24,1.00,7.00,4.76,100.00,42.86,14.29,9.52,9.52,0.00,0.00,0.00,0.00,4.76,9.52,4.76,4.76,9.52,4.76,4.76,23.81,0.00,0.00,0.00,0.00,4.76,9.52,0.00,9.52,0.00,0.00,9.52,9.52,9.52,0.00,0.00,9.52,19.05,0.00,4.76,4.76,0.00,4.76,4.76,9.52,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,14.29,4.76,4.76,9.52,0.00,9.52,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,9.52
325562733145755649,"RT @AlohaNelly: Boston Bombings, Fertilizer Plant explosion in Texas, plane crash in Virginia.. this has to be one of the worst weeks in Am",24,98.14,66.17,23.51,1.00,12.00,20.83,62.50,41.67,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,20.83,12.50,0.00,0.00,0.00,12.50,4.17,4.17,0.00,4.17,0.00,4.17,0.00,4.17,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,4.17,0.00,12.50,0.00,16.67,0.00,12.50,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,4.17,0.00,0.00,25.00,8.33,8.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17
324858980075700224,"RT @jakeacarpenter: Texas fertilizer plant explosion registered as a 2.1 magnitude seismic event, USGS says. http://t.co/SCjyr6wTpp",20,96.79,84.14,1.00,25.77,10.00,35.00,35.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,5.00,0.00,5.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,5.00,0.00,0.00,35.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00
325256954375180288,Toll Raised in Texas Explosion as Search Continues - New York Times: New York TimesToll Raised in Texas Explos... http://t.co/ptSlXdO2eh,23,98.23,50.00,94.19,25.77,11.50,17.39,43.48,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,0.00,4.35,0.00,0.00,13.04,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,30.43,0.00,8.70,21.74,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,34.78,17.39,0.00,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,8.70
324892336935030785,"RT @brotha_tray: 70 people just died because of a power plant explosion in Waco, Texas... Like I said Pray for the world NOT just Boston !",26,96.16,50.00,17.46,25.77,13.00,7.69,69.23,42.31,3.85,3.85,3.85,0.00,0.00,0.00,0.00,0.00,7.69,15.38,0.00,7.69,3.85,3.85,11.54,0.00,3.85,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,0.00,0.00,0.00,0.00,7.69,0.00,3.85,0.00,0.00,0.00,3.85,3.85,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,3.85,0.00,0.00,7.69,0.00,3.85,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,3.85,3.85,3.85,0.00,3.85,3.85,0.00,0.00,30.77,11.54,3.85,3.85,0.00,0.00,3.85,0.00,0.00,0.00,0.00,7.69
324823079786262530,"@ben_abera: Another explosion this time 60-70 dead! In west, Texassmh",12,81.63,50.00,74.76,25.77,6.00,25.00,50.00,25.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,16.67,8.33,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,8.33,8.33,0.00,0.00,8.33,8.33,0.00,0.00,0.00,16.67
324753450850197505,RT @YourAnonNews: Most of the fire fighters who responded to the original fire are now unaccounted for - Mayor #WestExplosion #West,20,98.58,97.69,15.86,25.77,20.00,30.00,85.00,40.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.00,15.00,5.00,5.00,0.00,0.00,5.00,10.00,5.00,5.00,0.00,5.00,10.00,5.00,5.00,0.00,5.00,0.00,20.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,0.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,5.00,0.00,0.00,25.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,15.00
324740247328022529,"RT @ScruffyDKM: Our Prayers are with the Families in the area of Waco,Texas tonight after an explosion at a fertilizer plant. #TexasStro ...",23,99.00,95.89,54.89,25.77,11.50,30.43,69.57,47.83,4.35,4.35,0.00,4.35,0.00,0.00,0.00,0.00,17.39,21.74,4.35,0.00,0.00,0.00,4.35,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,8.70,0.00,0.00,0.00,0.00,0.00,4.35,8.70,21.74,0.00,13.04,8.70,0.00,4.35,4.35,0.00,4.35,0.00,4.35,0.00,4.35,4.35,0.00,0.00,34.78,17.39,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70
325351685402791937,"Good news from West, Texas, after the explosion. http://t.co/i3EvKII4OV",13,99.00,50.00,17.46,99.00,6.50,15.38,46.15,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,15.38,0.00,0.00,0.00,0.00,0.00,7.69,7.69,0.00,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,15.38,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,46.15,15.38,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38
