A,B,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
349580342270767104,Local Red Cross volunteers assisting Calgary flood relief http://t.co/zvmi85PRpr #StarNL,14,93.26,50.00,1.06,99.00,14.00,28.57,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,28.57,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43
349648288141688832,RT @metrocalgary: Calgary Zoo releases picture of one of the hippos 'exploring' the public area: http://t.co/WpWUtlFSUY #yycflood #abflood,22,99.00,81.84,11.00,25.77,22.00,36.36,50.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,4.55,0.00,0.00,45.45,4.55,0.00,9.09,0.00,0.00,0.00,0.00,0.00,9.09,0.00,22.73
349205844900061184,"RT @yychelps: If you NEED volunteers/supplies, please tweet us and we can help! Matching up volunteers with opportunities! #yycflood #yyche…",21,55.40,99.00,1.00,99.00,7.00,33.33,66.67,38.10,14.29,14.29,0.00,9.52,4.76,0.00,0.00,0.00,0.00,9.52,4.76,0.00,9.52,0.00,4.76,0.00,0.00,0.00,0.00,0.00,9.52,9.52,0.00,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,9.52,0.00,0.00,9.52,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,19.05,4.76,9.52,4.76,0.00,0.00,9.52,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,4.76,0.00,0.00,42.86,4.76,4.76,4.76,0.00,0.00,9.52,0.00,0.00,0.00,0.00,19.05
350328725809803265,My kids are hosting a lemonade stand this weekend at our campground near Calgary to raise money for floods for Red Cross #yycflood #onward,24,98.14,79.76,23.51,25.77,24.00,25.00,62.50,41.67,12.50,8.33,4.17,4.17,0.00,0.00,0.00,4.17,4.17,20.83,4.17,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,4.17,4.17,12.50,0.00,8.33,4.17,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33
348570015554998272,RT @gerjazz: Another eery pic to end the day. #yycflood No lights downtown tonight http://t.co/2HVuCj31Sh,20,93.26,50.00,43.37,25.77,10.00,25.00,60.00,20.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,20.00,0.00,5.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,5.00,0.00,0.00,35.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00
348531629108637696,RT @calgaryherald: Red Cross raises $2.1M so far for Alberta flood relief http://t.co/HXSzs4QU3A #yyc #yycflood http://t.co/U6FzPI5OdR,25,88.69,65.56,1.00,91.14,25.00,20.00,32.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,8.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,4.00,0.00,0.00,44.00,8.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00
348290196225265665,"“@debster_8: That Jumbotron is gonna' need a lot of rice, Mayor Ninja!” Great tip momma! #yyc #yycflood",18,93.26,71.09,1.00,98.27,6.00,16.67,55.56,22.22,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,5.56,5.56,0.00,0.00,0.00,16.67,5.56,0.00,0.00,5.56,5.56,5.56,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,5.56,0.00,11.11,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,5.56,0.00,0.00,11.11,5.56,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,61.11,0.00,5.56,5.56,0.00,0.00,11.11,0.00,11.11,5.56,0.00,22.22
348360857392140288,"3 die in floods, 75000 forced from Calgary homes - San Francisco Chronicle http://t.co/YDWgX8nlzA ?My YouTube? http://t.co/CS6ojyOdGp",24,96.33,33.83,7.84,25.77,12.00,25.00,41.67,12.50,4.17,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,4.17,0.00,0.00,4.17,0.00,0.00,0.00,4.17,0.00,8.33,0.00,4.17,4.17,0.00,4.17,4.17,0.00,0.00,4.17,8.33,0.00,8.33,0.00,0.00,0.00,41.67,8.33,4.17,0.00,0.00,8.33,0.00,4.17,0.00,0.00,0.00,16.67
349035666715316224,VIDEO: Canada floods leave three dead http://t.co/Y3YC3GsXRk,11,93.26,50.00,2.40,25.77,11.00,9.09,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,9.09,0.00,9.09,0.00,0.00,0.00,36.36,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18
348775408025608193,Calgary flooding cancels Nanaimo trade mission - Nanaimo Daily News http://t.co/PPgSoCx3aF @RichardGEarl,15,93.26,50.00,1.00,25.77,15.00,53.33,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,6.67,6.67,0.00,0.00,6.67,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,33.33,6.67,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,20.00
350065173169569792,anyone not sick of tearing up basements Boleantu's could use a big hand. 501 38th ave sw even a grand piano to destroy Pls rt #yycflood,26,96.16,50.00,1.40,1.00,13.00,19.23,65.38,34.62,3.85,0.00,0.00,0.00,0.00,0.00,0.00,3.85,7.69,11.54,3.85,3.85,0.00,3.85,7.69,11.54,0.00,0.00,3.85,0.00,11.54,3.85,7.69,0.00,3.85,0.00,7.69,0.00,0.00,0.00,0.00,15.38,0.00,3.85,3.85,3.85,0.00,3.85,3.85,0.00,0.00,3.85,7.69,3.85,3.85,0.00,0.00,11.54,0.00,0.00,11.54,0.00,0.00,0.00,3.85,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,3.85,0.00,0.00,11.54,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85
350666458931531777,If you own a restaurant in #VicParkYYC here is an excellent resource about what to do after a flood. #yycflood http://t.co/u7miuJMGDN,25,93.26,65.56,1.59,91.14,12.50,24.00,68.00,52.00,8.00,4.00,0.00,0.00,4.00,0.00,0.00,4.00,12.00,16.00,8.00,8.00,4.00,0.00,8.00,4.00,4.00,4.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00,4.00,4.00,8.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
348991908384739328,RT @aldjohnmar: This is what we're asking people to do... Indicate your status for responders #yyc #yyccc #yycflood http://t.co/THFCn7qux5,23,60.05,99.00,1.00,25.77,11.50,21.74,60.87,34.78,17.39,8.70,0.00,4.35,4.35,0.00,0.00,8.70,0.00,8.70,8.70,0.00,0.00,0.00,17.39,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.35,0.00,4.35,0.00,0.00,0.00,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70,4.35,0.00,0.00,52.17,17.39,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,26.09
350774729952604160,Please RT @kenthehr Dube piece that we are auctioning off for #abflood relief.  Come on down tomorrow @LatitudeArtYYC #missionpossible.,19,96.93,94.27,81.22,99.00,9.50,31.58,73.68,36.84,10.53,5.26,0.00,5.26,0.00,0.00,0.00,5.26,0.00,21.05,5.26,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,5.26,10.53,10.53,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,0.00,5.26,0.00,0.00,0.00,10.53,5.26,26.32,5.26,15.79,5.26,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,5.26,5.26,0.00,0.00,31.58,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05
348215356608888832,RT @RogersBuzz: Our thoughts are w/ those affected by the heavy flooding in S. Alberta. #texttodonate #abflood #yycflood http://t.co/2Lv5LZ…,24,93.26,89.42,1.79,25.77,8.00,33.33,50.00,25.00,8.33,4.17,0.00,4.17,0.00,0.00,0.00,4.17,4.17,8.33,4.17,0.00,0.00,0.00,8.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,8.33,4.17,4.17,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,4.17,4.17,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,4.17,0.00,0.00,45.83,16.67,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
349549955842719745,RT @eastersealsAB: Knight Plumbing & Heating  pumping basements for FREE in High River!  Call Mark:403-287-8934 Retweet pls. #abflood #comm…,21,98.45,92.33,13.15,95.81,7.00,33.33,47.62,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,14.29,0.00,4.76,4.76,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,4.76,0.00,0.00,14.29,0.00,14.29,4.76,0.00,0.00,52.38,9.52,0.00,9.52,0.00,0.00,4.76,9.52,0.00,0.00,0.00,19.05
348187399442030592,"Our town is 15 min away from Canmore, all roads have now been shut down. Food is running out in grocery stores. Tourists stranded. #abflood",25,88.69,78.82,99.00,25.77,6.25,24.00,80.00,44.00,4.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,20.00,16.00,4.00,0.00,0.00,24.00,4.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,8.00,8.00,4.00,0.00,4.00,0.00,0.00,4.00,16.00,0.00,40.00,4.00,28.00,8.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,12.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
348235234644467713,"RT @Mookalicious: 10th street bridge is close to being under water!  These images are real, although hard to believe! #yycflood http://t.co…",24,81.63,50.00,48.89,25.77,8.00,16.67,66.67,33.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,12.50,12.50,0.00,4.17,0.00,16.67,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,8.33,4.17,0.00,0.00,0.00,0.00,4.17,8.33,4.17,0.00,4.17,4.17,0.00,0.00,0.00,4.17,4.17,0.00,0.00,4.17,0.00,0.00,0.00,12.50,0.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,4.17,0.00,0.00,37.50,8.33,4.17,4.17,0.00,0.00,8.33,0.00,0.00,0.00,0.00,12.50
349705841655549952,RT @HenrySingerInfo: Our thoughts and prayers go out to all the people of #Calgary and Southern Alberta. #yycflood #staysafe #staystrong,20,96.79,97.69,43.37,25.77,10.00,45.00,70.00,35.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,15.00,0.00,0.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,15.00,5.00,10.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,5.00,5.00,0.00,0.00,35.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
348623458604822528,"June 22, Red Deer river is rising outside #Drumheller during 3 hrs, it's flowing fast and tons of debris. #abflood http://t.co/dEQe53nAWc",25,88.69,50.00,69.14,25.77,12.50,20.00,52.00,24.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,12.00,8.00,0.00,4.00,0.00,8.00,4.00,0.00,0.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,24.00,12.00,4.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,36.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,16.00
349381873526513664,RT @CstShaw: What used to be northbound Macleod Trail. #yycflood #yyc http://t.co/eVC6HqoKQq,16,85.32,73.40,1.00,25.77,8.00,31.25,43.75,18.75,6.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,6.25,0.00,0.00,0.00,12.50,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,6.25,0.00,0.00,50.00,12.50,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.25
349656932619001856,Day one of volunteering - can't believe the impact but proud of our people!  #yycfloods http://t.co/RqDmjWgl3L,19,93.26,50.00,50.35,97.58,9.50,21.05,63.16,31.58,5.26,5.26,0.00,5.26,0.00,0.00,0.00,0.00,5.26,10.53,0.00,0.00,5.26,5.26,5.26,0.00,0.00,0.00,5.26,0.00,5.26,5.26,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,15.79,5.26,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,5.26,0.00,0.00,0.00,0.00,10.53,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,36.84,5.26,0.00,0.00,0.00,0.00,5.26,5.26,0.00,5.26,0.00,15.79
348502657943605249,RT @redcrosscanada: Red Cross accepting financial donations to assist people affected by flooding in Alberta: http://t.co/Xd9mbM2uj8  #abfl…,21,99.00,82.96,2.82,95.81,21.00,38.10,52.38,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,9.52,4.76,4.76,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,4.76,0.00,4.76,0.00,0.00,9.52,0.00,0.00,9.52,0.00,9.52,4.76,0.00,0.00,38.10,9.52,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.05
350300860644982785,2013 Flood resources for business | Calgary Chamber http://t.co/gfW226XXIs,12,98.14,79.76,1.00,25.77,12.00,41.67,41.67,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,8.33,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,33.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
349522577875664897,Flooding in British Columbia and Alberta impacting #acaGrParksN and #acaGDMBR See discussions on forum: http://t.co/sYYhNawsp4,19,93.26,70.08,4.05,25.77,19.00,47.37,36.84,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,10.53,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,31.58,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05
348459837639757825,RT @cityofcalgary: If you're trying to connect with evacuated family please call @redcrosscanada 1-888-800-6493 #yycflood,18,86.43,98.62,1.00,98.27,18.00,27.78,50.00,22.22,5.56,5.56,0.00,0.00,5.56,0.00,0.00,0.00,0.00,11.11,5.56,0.00,5.56,0.00,11.11,0.00,0.00,0.00,22.22,0.00,5.56,5.56,0.00,0.00,0.00,0.00,22.22,5.56,0.00,0.00,0.00,11.11,0.00,0.00,5.56,11.11,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,5.56,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,5.56,0.00,5.56,5.56,0.00,0.00,44.44,0.00,0.00,5.56,0.00,0.00,0.00,16.67,0.00,5.56,0.00,16.67
350388421027569665,RT @chimaincalgary: The giraffes had a tough time but they are recovering #yycflood #onward http://t.co/vWG34if7mQ,19,77.17,70.08,4.05,25.77,19.00,26.32,63.16,31.58,5.26,5.26,0.00,0.00,0.00,0.00,5.26,0.00,10.53,0.00,10.53,0.00,5.26,0.00,10.53,5.26,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,5.26,5.26,5.26,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,10.53,5.26,0.00,0.00,36.84,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.32
349525593878048768,"As for the flood victims, my heart bleeds for them but it's their own fault at the end of the day, Mayor of Calgary Rob Ford #Toronto",27,97.84,50.00,33.94,1.00,27.00,11.11,74.07,51.85,14.81,11.11,3.70,0.00,0.00,0.00,7.41,3.70,11.11,22.22,3.70,0.00,7.41,0.00,3.70,3.70,3.70,0.00,0.00,0.00,7.41,0.00,7.41,0.00,0.00,0.00,7.41,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,7.41,7.41,3.70,0.00,0.00,7.41,0.00,0.00,3.70,0.00,3.70,0.00,3.70,0.00,11.11,0.00,3.70,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.81,0.00,7.41,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,3.70
348291639736926208,Wow where? @nenshi #ABFlood #YYCFlood RT @raveenaaXO Why are there places selling WATER for $45. way to take advantage of a crisis situation,23,93.26,66.81,9.25,99.00,7.67,26.09,73.91,34.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,13.04,4.35,13.04,0.00,0.00,13.04,0.00,0.00,8.70,4.35,0.00,8.70,8.70,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.35,13.04,0.00,4.35,0.00,8.70,4.35,0.00,8.70,0.00,13.04,0.00,13.04,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,4.35,4.35,0.00,0.00,30.43,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,21.74
348872383404326914,"RT @CTVNews: Medicine Hat police say flooding has started, urge people to ‘stay off roads’ #medhat #mhflood #abflood   http://t.co/yxx61WtE…",23,96.43,90.38,27.39,25.77,23.00,30.43,52.17,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.35,0.00,0.00,0.00,17.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,4.35,0.00,4.35,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,4.35,13.04,0.00,17.39,4.35,13.04,4.35,4.35,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70,4.35,0.00,0.00,52.17,8.70,4.35,4.35,0.00,0.00,0.00,0.00,4.35,4.35,0.00,26.09
351819719382274050,@JimCarrey you should give a shout out to all the people effected by the floods and all the people helping to clean up AMAZINGYYC #yycfloods,25,99.00,99.00,1.59,91.14,25.00,20.00,84.00,48.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,16.00,20.00,4.00,0.00,4.00,0.00,8.00,4.00,0.00,0.00,0.00,8.00,4.00,4.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,16.00,4.00,4.00,4.00,0.00,8.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
